source_csv,timestamp,token_id,condition_id,question,outcome,close,best_bid,best_ask,spread_bps,abs_move_bps,lookback_move_bps,quote_changed,quote_change_count,quote_change_ratio,quote_source,price_bucket,spread_bucket,movement_bucket,activity_bucket,hours_to_resolution,resolution_bucket,state_label
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:08:11.595197+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.86,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:08:27.290142+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.86,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:08:42.943850+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.85,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:08:58.690289+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.85,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:09:14.373985+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.85,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:09:30.007151+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.84,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:09:45.570484+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.84,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_53831553061883006530739877284105938919721408776239639687877978808906551086026.csv,2026-04-20T07:10:01.193062+00:00,53831553061883006530739877284105938919721408776239639687877978808906551086026,0x1fad72fae204143ff1c3035e99e7c0f65ea8d5cd9bd1070987bd1a3316f772be,New Rihanna Album before GTA VI?,No,0.425,0.41,0.44,705.88,0.0,0.0,0,0,0.0,,30-70c,wide,flat,low,2452.83,gt_7d,wide/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:05:03.804668+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,,,0,0,0.0,,70-90c,tight,unknown,low,1720.92,gt_7d,tight/unknown/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:05:19.522810+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.91,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:05:35.222153+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.91,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:05:50.814894+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.9,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:06:06.517769+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.9,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:06:22.062590+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.89,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:06:37.690101+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.863,0.862,0.864,23.17,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.89,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:06:53.302950+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.8645,0.862,0.867,57.84,17.38,17.38,1,1,0.2,,70-90c,tight,moving,medium,1720.89,gt_7d,tight/moving/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:07:09.266212+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.8645,0.862,0.867,57.84,0.0,17.38,0,1,0.2,,70-90c,tight,flat,medium,1720.88,gt_7d,tight/flat/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:07:24.819076+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.8645,0.862,0.867,57.84,0.0,17.38,0,1,0.2,,70-90c,tight,flat,medium,1720.88,gt_7d,tight/flat/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:07:40.387384+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.864,0.861,0.867,69.44,5.78,11.59,1,2,0.4,,70-90c,tight,moving,medium,1720.87,gt_7d,tight/moving/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:07:55.919953+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,11.57,5.78,1,3,0.6,,70-90c,tight,moving,high,1720.87,gt_7d,tight/moving/high
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:08:11.595197+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,5.78,0,2,0.4,,70-90c,tight,flat,medium,1720.86,gt_7d,tight/flat/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:08:27.290142+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,5.78,0,2,0.4,,70-90c,tight,flat,medium,1720.86,gt_7d,tight/flat/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:08:42.943850+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,11.57,0,2,0.4,,70-90c,tight,flat,medium,1720.85,gt_7d,tight/flat/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:08:58.690289+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,0.0,0,1,0.2,,70-90c,tight,flat,medium,1720.85,gt_7d,tight/flat/medium
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:09:14.373985+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.85,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:09:30.007151+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.84,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:09:45.570484+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.84,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_68988781087071608596579516085819336301201525599500826069950065091990393143710.csv,2026-04-20T07:10:01.193062+00:00,68988781087071608596579516085819336301201525599500826069950065091990393143710,0x13e1cc703a120883a709d3bb29707097952845d61ca6793ea2b4328bae2a7451,Will the Boston Celtics win the 2026 NBA Finals?,No,0.865,0.863,0.867,46.24,0.0,0.0,0,0,0.0,,70-90c,tight,flat,low,1720.83,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:05:03.804668+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,,,0,0,0.0,,90-100c,tight,unknown,low,1696.92,gt_7d,tight/unknown/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:05:19.522810+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.91,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:05:35.222153+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.91,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:05:50.814894+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.9,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:06:06.517769+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.9,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:06:22.062590+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.89,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:06:37.690101+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.89,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:06:53.302950+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.89,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:07:09.266212+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.88,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:07:24.819076+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.88,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:07:40.387384+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.87,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:07:55.919953+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.87,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:08:11.595197+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.86,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:08:27.290142+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.86,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:08:42.943850+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.85,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:08:58.690289+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.85,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:09:14.373985+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.85,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:09:30.007151+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.84,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:09:45.570484+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.84,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_76626937605855383085159195963889428951048025160807952406004049979161449392204.csv,2026-04-20T07:10:01.193062+00:00,76626937605855383085159195963889428951048025160807952406004049979161449392204,0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,No,0.917,0.916,0.918,21.81,0.0,0.0,0,0,0.0,,90-100c,tight,flat,low,1696.83,gt_7d,tight/flat/low
data/quote_backtests_clob_fresh/quote_backtest_8501497159083948713316135768103773293754490207922884688769443031624417212426.csv,2026-04-20T07:05:03.804668+00:00,8501497159083948713316135768103773293754490207922884688769443031624417212426,0x9c1a953fe92c8357f1b646ba25d983aa83e90c525992db14fb726fa895cb5763,Russia-Ukraine Ceasefire before GTA VI?,Yes,0.535,0.53,0.54,186.92,,,0,0,0.0,,30-70c,medium,unknown,low,2452.92,gt_7d,medium/unknown/low
data/quote_backtests_clob_fresh/quote_backtest_8501497159083948713316135768103773293754490207922884688769443031624417212426.csv,2026-04-20T07:05:19.522810+00:00,8501497159083948713316135768103773293754490207922884688769443031624417212426,0x9c1a953fe92c8357f1b646ba25d983aa83e90c525992db14fb726fa895cb5763,Russia-Ukraine Ceasefire before GTA VI?,Yes,0.535,0.53,0.54,186.92,0.0,0.0,0,0,0.0,,30-70c,medium,flat,low,2452.91,gt_7d,medium/flat/low
data/quote_backtests_clob_fresh/quote_backtest_8501497159083948713316135768103773293754490207922884688769443031624417212426.csv,2026-04-20T07:05:35.222153+00:00,8501497159083948713316135768103773293754490207922884688769443031624417212426,0x9c1a953fe92c8357f1b646ba25d983aa83e90c525992db14fb726fa895cb5763,Russia-Ukraine Ceasefire before GTA VI?,Yes,0.535,0.53,0.54,186.92,0.0,0.0,0,0,0.0,,30-70c,medium,flat,low,2452.91,gt_7d,medium/flat/low
data/quote_backtests_clob_fresh/quote_backtest_8501497159083948713316135768103773293754490207922884688769443031624417212426.csv,2026-04-20T07:05:50.814894+00:00,8501497159083948713316135768103773293754490207922884688769443031624417212426,0x9c1a953fe92c8357f1b646ba25d983aa83e90c525992db14fb726fa895cb5763,Russia-Ukraine Ceasefire before GTA VI?,Yes,0.535,0.53,0.54,186.92,0.0,0.0,0,0,0.0,,30-70c,medium,flat,low,2452.9,gt_7d,medium/flat/low
data/quote_backtests_clob_fresh/quote_backtest_8501497159083948713316135768103773293754490207922884688769443031624417212426.csv,2026-04-20T07:06:06.517769+00:00,8501497159083948713316135768103773293754490207922884688769443031624417212426,0x9c1a953fe92c8357f1b646ba25d983aa83e90c525992db14fb726fa895cb5763,Russia-Ukraine Ceasefire before GTA VI?,Yes,0.535,0.53,0.54,186.92,0.0,0.0,0,0,0.0,,30-70c,medium,flat,low,2452.9,gt_7d,medium/flat/low
